"bound","pi_hat","m"
"DKW",1,10
"DKW",0.965738742350192,10
"DKW",0.827336858732373,10
"DKW",0.957504244692286,10
"DKW",0.546980677112437,10
"DKW",0.500215663065864,10
"DKW",0.75094865364421,10
"DKW",0.240437668466133,10
"DKW",0.581843406664732,10
"DKW",0.813860676248957,10
"DKW",1,10
"DKW",1,10
"DKW",0.700726394339901,10
"DKW",1,10
"DKW",0.884356633198226,10
"DKW",0.288800969972035,10
"DKW",1,10
"DKW",0.939251803243678,10
"DKW",0.867168786264087,10
"DKW",0.843216283541771,10
"DKW",0.794315896719321,10
"DKW",1,10
"DKW",0.808644424490357,10
"DKW",0.44789138340854,10
"DKW",1,10
"DKW",1,10
"DKW",0.550099204911612,10
"DKW",0.440189809820126,10
"DKW",0.785225477331765,10
"DKW",0.793682940842595,10
"DKW",0.819884882340763,10
"DKW",0.861423532549281,10
"DKW",1,10
"DKW",0.72425392137825,10
"DKW",0.176324242319322,10
"DKW",0.889787950306458,10
"DKW",0.798103377711859,10
"DKW",0.639488657319222,10
"DKW",0.917344444862644,10
"DKW",0.974145460899652,10
"DKW",1,10
"DKW",0.754372593116438,10
"DKW",0.194535169258169,10
"DKW",0.872055642552783,10
"DKW",0.469889218542653,10
"DKW",0.715568000375322,10
"DKW",1,10
"DKW",1,10
"DKW",0.970806502072646,10
"DKW",0.904151848277466,10
"DKW",0.995467871816416,10
"DKW",0.969461893918301,10
"DKW",0.882067559981808,10
"DKW",1,10
"DKW",1,10
"DKW",0.897964270735337,10
"DKW",0.883376356770067,10
"DKW",0.840117510678023,10
"DKW",1,10
"DKW",1,10
"DKW",0.690627679589448,10
"DKW",0.928638084674362,10
"DKW",0.27790921270114,10
"DKW",0.761321087567271,10
"DKW",0.855288102881439,10
"DKW",0.354588144629939,10
"DKW",0.455277040710691,10
"DKW",0.703235393952698,10
"DKW",0.25839892981687,10
"DKW",0.722270352614114,10
"DKW",0.419239514777105,10
"DKW",0.870274085619335,10
"DKW",0.740242817317622,10
"DKW",0.842054042381772,10
"DKW",0.861732533334105,10
"DKW",0.664670616978027,10
"DKW",0.659684363431453,10
"DKW",0.763517138104142,10
"DKW",0.603360500250265,10
"DKW",0.55320881334529,10
"DKW",0.66267246054717,10
"DKW",0.787221672520987,10
"DKW",0.918702671110276,10
"DKW",0.731931301874385,10
"DKW",0.429739489938862,10
"DKW",0.818503564388847,10
"DKW",0.44461225564031,10
"DKW",0.754918706273673,10
"DKW",0.611004992308647,10
"DKW",0.702957385331577,10
"DKW",0.713001327565915,10
"DKW",0.67108171778335,10
"DKW",0.533258359479024,10
"DKW",0.43460774772504,10
"DKW",0.623158623116397,10
"DKW",0.428355422243788,10
"DKW",0.601343894504836,10
"DKW",0.747224429020689,10
"DKW",0.300211175994759,10
"DKW",0.840182840856514,10
"DKW",0.777376796013314,10
"DKW",0.857769182167189,10
"DKW",0.8657212892838,10
"DKW",0.431641061208621,10
"DKW",0.712085267316221,10
"DKW",1,10
"DKW",0.364462392135776,10
"DKW",0.857195846967797,10
"DKW",0.775406016860789,10
"DKW",1,10
"DKW",0.780213599572275,10
"DKW",0.410215953284611,10
"DKW",0.982934667812737,10
"DKW",0.876973959803978,10
"DKW",1,10
"DKW",1,10
"DKW",0.789232835452253,10
"DKW",0.747750915401018,10
"DKW",0.594061018068797,10
"DKW",0.618305871484073,10
"DKW",0.997288608083136,10
"DKW",0.95064176608938,10
"DKW",0.994144254236912,10
"DKW",0.724209030992635,10
"DKW",0.876963301991305,10
"DKW",0.903216601693247,10
"DKW",1,10
"DKW",0.573507922666921,10
"DKW",1,10
"DKW",0.89491041661691,10
"DKW",0.914656941448336,10
"DKW",0.966713589646068,10
"DKW",0.54500098739341,10
"DKW",1,10
"DKW",0.786594311258185,10
"DKW",1,10
"DKW",0.554584700924043,10
"DKW",0.882986402309114,10
"DKW",0.747998386412473,10
"DKW",0.668936651031579,10
"DKW",0.919071004475707,10
"DKW",0.97520319917087,10
"DKW",0.602861747538115,10
"DKW",0.887807756636976,10
"DKW",0.872598329779274,10
"DKW",0.972471344557147,10
"DKW",0.426082313117368,10
"DKW",0.633657595249963,10
"DKW",0.761273490864977,10
"DKW",1,10
"DKW",0.193827224973328,10
"DKW",0.894723192643987,10
"DKW",0.765204556105471,10
"DKW",0.91482469522233,10
"DKW",0.549823606231341,10
"DKW",0.943456259498565,10
"DKW",0.650051855518833,10
"DKW",0.614230538016632,10
"DKW",0.803979074038931,10
"DKW",0.716930479276541,10
"DKW",0.985741096312398,10
"DKW",0.620464205414134,10
"DKW",0.622794442164597,10
"DKW",0.924237058572056,10
"DKW",0.669529957025987,10
"DKW",0.50268830401506,10
"DKW",1,10
"DKW",0.467727385645719,10
"DKW",0.119270449194568,10
"DKW",0.449089903002762,10
"DKW",0.536236449004734,10
"DKW",0.777704399487951,10
"DKW",0.989201730654586,10
"DKW",0.235744911568143,10
"DKW",0.299794221208858,10
"DKW",0.806413986791406,10
"DKW",1,10
"DKW",0.241816256297226,10
"DKW",0.687275347719732,10
"DKW",0.440175394516193,10
"DKW",0.633542235807291,10
"DKW",0.530238941675792,10
"DKW",0.331846554150444,10
"DKW",0.782915391540118,10
"DKW",0.646863261068148,10
"DKW",0.788843763026931,10
"DKW",0.843170053800385,10
"DKW",1,10
"DKW",0.419210426258416,10
"DKW",0.864897153281608,10
"DKW",0.543686568768289,10
"DKW",0.87240608294478,10
"DKW",0.860904498432312,10
"DKW",1,10
"DKW",0.642745557056266,10
"DKW",1,10
"DKW",0.925823061719486,10
"DKW",0.497865974940339,10
"DKW",1,10
"DKW",0.661909935287946,10
"DKW",0.732852924270048,10
"DKW",0.836843584057267,10
"DKW",0.503727373092905,10
"DKW",0.422144112613264,10
"DKW",0.822407236363355,10
"DKW",0.945137691181123,10
"DKW",1,10
"DKW",0.900323873788447,10
"DKW",0.853113261773332,10
"DKW",0.632455365574212,10
"DKW",0.28032043323319,10
"DKW",0.573236441730577,10
"DKW",1,10
"DKW",0.921590930361494,10
"DKW",0.714558195742294,10
"DKW",0.720265938900126,10
"DKW",0.667299538673925,10
"DKW",0.661682881040585,10
"DKW",0.384832562353707,10
"DKW",0.930281822987056,10
"DKW",0.684845702240256,10
"DKW",0.983178643815884,10
"DKW",0.673845653544995,10
"DKW",0.689131512935675,10
"DKW",0.743505235172669,10
"DKW",0.541080041384103,10
"DKW",1,10
"DKW",0.836023968579388,10
"DKW",0.773980419429722,10
"DKW",0.482688160781038,10
"DKW",1,10
"DKW",1,10
"DKW",0.400345166659952,10
"DKW",0.81802941454254,10
"DKW",0.784523910957373,10
"DKW",1,10
"DKW",0.799403107941755,10
"DKW",0.962039119572985,10
"DKW",0.770427850510968,10
"DKW",1,10
"DKW",0.42787988185252,10
"DKW",0.707048018935115,10
"DKW",1,10
"DKW",1,10
"DKW",0.819855110670574,10
"DKW",0.819561118555104,10
"DKW",0.755035693151579,10
"DKW",1,10
"DKW",0.690285449558191,10
"DKW",0.862048928011937,10
"DKW",0.993705906871422,10
"DKW",1,10
"DKW",0.739306540627464,10
"DKW",0.832733810561855,10
"DKW",0.787643130576348,10
"DKW",0.414092327518552,10
"DKW",0.860090432681393,10
"DKW",0.485652113937943,10
"DKW",0.96890218017927,10
"DKW",0.747132883326292,10
"DKW",1,10
"DKW",0.805284732735921,10
"DKW",0.529382320402421,10
"DKW",1,10
"DKW",0.514555250062369,10
"DKW",0.477934838588196,10
"DKW",0.902558597810395,10
"DKW",0.8209393718785,10
"DKW",0.456138474986477,10
"DKW",0.876725367119535,10
"DKW",0.834619932387863,10
"DKW",0.464522548413091,10
"DKW",0.823440894638737,10
"DKW",0.699647373177439,10
"DKW",1,10
"DKW",0.593514993901437,10
"DKW",0.984714183892776,10
"DKW",0.62682512384355,10
"DKW",0.806426069843606,10
"DKW",0.918357920102781,10
"DKW",0.776881281022089,10
"DKW",0.467302978998695,10
"DKW",0.579638328032765,10
"DKW",0.709290948422031,10
"DKW",1,10
"DKW",0.584476660800286,10
"DKW",1,10
"DKW",0.932106317813496,10
"DKW",0.825337556098621,10
"DKW",0.944247864520378,10
"DKW",0.577173623161808,10
"DKW",0.931580758935093,10
"DKW",0.343557395965815,10
"DKW",0.847819440349746,10
"DKW",0.562845561460974,10
"DKW",0.483120157564351,10
"DKW",0.345880162135311,10
"DKW",0.73873632835379,10
"DKW",0.893268030829043,10
"DKW",0.844322950346725,10
"DKW",0.815326788910057,10
"DKW",0.939223376697488,10
"DKW",0.488985465490242,10
"DKW",1,10
"DKW",1,10
"DKW",0.609136529174849,10
"DKW",0.810559644214449,10
"DKW",1,10
"DKW",1,10
"DKW",0.711828407216418,10
"DKW",0.982177680484187,10
"DKW",0.82417157236003,10
"DKW",0.60119930517166,10
"DKW",0.691466209820768,10
"DKW",0.212267565684607,10
"DKW",1,10
"DKW",1,10
"DKW",0.59914743399287,10
"DKW",0.873757630633738,10
"DKW",0.676465123252933,10
"DKW",0.635446147248886,10
"DKW",0.692909538092684,10
"DKW",0.669789590707715,10
"DKW",0.947931565957862,10
"DKW",0.75190339736841,10
"DKW",0.229314410779474,10
"DKW",0.538162746327357,10
"DKW",0.787944876920346,10
"DKW",1,10
"DKW",0.702234755436158,10
"DKW",0.430920207780009,10
"DKW",0.259220161289015,10
"DKW",0.762525281322385,10
"DKW",0.31959265533053,10
"DKW",0.849927450714826,10
"DKW",0.993408040852152,10
"DKW",0.693464781881282,10
"DKW",0.797939391435313,10
"DKW",0.795261863568314,10
"DKW",1,10
"DKW",0.578996500673717,10
"DKW",0.393154496165611,10
"DKW",1,10
"DKW",0.352205633669188,10
"DKW",0.252121348400927,10
"DKW",0.730098902298237,10
"DKW",0.933165762963625,10
"DKW",0.609957950748465,10
"DKW",0.361533474872739,10
"DKW",0.185012311502666,10
"DKW",0.732612218473239,10
"DKW",0.630383936718969,10
"DKW",1,10
"DKW",0.508328031811915,10
"DKW",0.947564730616266,10
"DKW",0.849943373960677,10
"DKW",0.293070214295876,10
"DKW",0.803031437927808,10
"DKW",0.646515698042208,10
"DKW",0.507942894363097,10
"DKW",0.737734328598729,10
"DKW",0.442145356662546,10
"DKW",0.661713009931283,10
"DKW",0.442603244960582,10
"DKW",0.781665182150816,10
"DKW",0.806194408802542,10
"DKW",0.801122945643591,10
"DKW",1,10
"DKW",0.356425927197961,10
"DKW",0.515118171196234,10
"DKW",0.523102838791611,10
"DKW",1,10
"DKW",0.96647085564885,10
"DKW",0.81380973218137,10
"DKW",1,10
"DKW",0.913311378810154,10
"DKW",0.482421842326379,10
"DKW",0.904607926648962,10
"DKW",0.479733604217069,10
"DKW",0.76690030045096,10
"DKW",0.639108883928469,10
"DKW",0.552497864854639,10
"DKW",0.627593762173101,10
"DKW",1,10
"DKW",0.650809929787732,10
"DKW",0.493448416842471,10
"DKW",1,10
"DKW",0.91345391051012,10
"DKW",1,10
"DKW",0.528257607284594,10
"DKW",0.607875759200743,10
"DKW",0.552704685866758,10
"DKW",0.636595300674758,10
"DKW",1,10
"DKW",0.895504518109544,10
"DKW",0.32445954587877,10
"DKW",1,10
"DKW",0.796257352580345,10
"DKW",1,10
"DKW",1,10
"DKW",0.376930288955582,10
"DKW",0.870269794809484,10
"DKW",0.971613145402102,10
"DKW",0.44816006524542,10
"DKW",0.897942888752615,10
"DKW",0.998611392563889,10
"DKW",0.939283212227111,10
"DKW",0.221656012449794,10
"DKW",1,10
"DKW",0.658189445485907,10
"DKW",0.413714406830881,10
"DKW",0.421651650133888,10
"DKW",0.786756381105559,10
"DKW",0.733186135450517,10
"DKW",0.878769936021462,10
"DKW",0.89434056333818,10
"DKW",0.646399589356792,10
"DKW",0.222366415415604,10
"DKW",0.936696803289068,10
"DKW",0.306796019218253,10
"DKW",0.858510797133827,10
"DKW",1,10
"DKW",0.648600195944552,10
"DKW",0.431701267776057,10
"DKW",0.924216452130428,10
"DKW",1,10
"DKW",0.437971427786669,10
"DKW",0.623355370600358,10
"DKW",0.560915010055543,10
"DKW",0.87950671077557,10
"DKW",0.613371264740547,10
"DKW",0.421248238393407,10
"DKW",0.498607683766688,10
"DKW",0.688119708443169,10
"DKW",0.544372752206977,10
"DKW",0.330551288602426,10
"DKW",0.923683190374055,10
"DKW",0.897012521793605,10
"DKW",0.300616394687225,10
"DKW",0.838245664975097,10
"DKW",0.735702213141985,10
"DKW",0.958393224203588,10
"DKW",0.708810374851724,10
"DKW",0.458832340366306,10
"DKW",0.749102525533034,10
"DKW",0.963534901403414,10
"DKW",1,10
"DKW",0.973406527928727,10
"DKW",1,10
"DKW",0.561773546206104,10
"DKW",0.367850272305405,10
"DKW",0.508449439711291,10
"DKW",0.678817242256124,10
"DKW",0.64903005956796,10
"DKW",0.464147286888003,10
"DKW",0.896567748182157,10
"DKW",1,10
"DKW",0.701006392639115,10
"DKW",0.680428465143991,10
"DKW",0.872224159732638,10
"DKW",0.99545432697535,10
"DKW",0.542489191459578,10
"DKW",1,10
"DKW",0.798065332331781,10
"DKW",0.732164910918402,10
"DKW",0.503087183623905,10
"DKW",1,10
"DKW",0.812089491650842,10
"DKW",0.898792256927447,10
"DKW",0.784927404543245,10
"DKW",0.381188339630326,10
"DKW",0.812346933415797,10
"DKW",0.848677893978982,10
"DKW",1,10
"DKW",0.815168357673446,10
"DKW",0.365756288931675,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0.816684272621291,10
"DKW",0.357621071939194,10
"DKW",0.984571233967993,10
"DKW",0.313423595433043,10
"DKW",0.888431774305834,10
"DKW",0.233196848597492,10
"DKW",0.61495219680861,10
"DKW",0.966530389399098,10
"DKW",0.412500853397395,10
"DKW",0.774238964983988,10
"DKW",0.442278711176154,10
"DKW",0.854200930399495,10
"DKW",0.865008100492393,10
"DKW",1,10
"DKW",0.422982302267355,10
"DKW",0.586203335211001,10
"DKW",0.905180558232145,10
"DKW",0.796261022767859,10
"DKW",0.804599849620382,10
"DKW",0.685165170187667,10
"DKW",0.538296137491939,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0.38043477094681,10
"DKW",0.80297054608864,10
"DKW",0.836135816836774,10
"DKW",0.995369623361892,10
"DKW",0.69933012320938,10
"DKW",0.458017714655525,10
"DKW",0.780715160130272,10
